"COMIDv2_JR","lat","lon","samp_year","STATE_AB","obs_spec","HU4_ZoneID","HU8_ZoneID","HU12_ZoneID","exp_rich","StreamOrde","order_class","samp_length","width.x","width.y","width","area"
14702010,44.70707684,-89.43220146,2002,"WI",23,"HU4_33","HU8_175","HU12_19864",28.995,3,"MID",NA,NA,13,13,NA
14703000,44.65644851,-89.64665195,2001,"WI",25,"HU4_33","HU8_175","HU12_11647",65.385,6,"RIVER",1609.344,NA,143.12,143.12,0.23032931328
14703562,44.59903859,-90.21859643,2004,"WI",9,"HU4_33","HU8_175","HU12_11681",13.459,4,"MID",175,5,NA,5,0.000875
14703566,44.59778708,-90.16965385,2001,"WI",15,"HU4_33","HU8_175","HU12_11681",15.997,2,"HW",NA,NA,NA,NA,NA
14703634,44.57549992,-90.04204789,2001,"WI",10,"HU4_33","HU8_175","HU12_11676",10,1,"HW",30,NA,NA,NA,NA
14703652,44.54906522,-90.04857416,2001,"WI",13,"HU4_33","HU8_175","HU12_11676",13,2,"HW",30,NA,NA,NA,NA
14703852,44.63193049,-90.13446962,2002,"WI",9,"HU4_33","HU8_175","HU12_12172",9.993,2,"HW",NA,NA,NA,NA,NA
14704212,44.47824299,-89.97899837,2001,"WI",23,"HU4_33","HU8_175","HU12_11678",23,4,"MID",129,NA,13.44,13.44,0.00173376
14704566,44.30582129,-89.92721353,2004,"WI",6,"HU4_33","HU8_175","HU12_11665",6.497,1,"HW",100,NA,NA,NA,NA
14704588,44.29225667,-89.90197043,2004,"WI",15,"HU4_33","HU8_175","HU12_11665",27.438,1,"HW",100,NA,NA,NA,NA
14704700,44.17481725,-89.64579902,2002,"WI",6,"HU4_33","HU8_175","HU12_11667",6,2,"HW",244,NA,NA,NA,NA
14704708,44.1702895,-89.69676135,2002,"WI",13,"HU4_33","HU8_175","HU12_11667",15.244,2,"HW",100,NA,NA,NA,NA
14704726,44.14622233,-89.69790377,2002,"WI",8,"HU4_33","HU8_175","HU12_11667",8,2,"HW",208,NA,NA,NA,NA
14704732,44.15340759,-89.71559536,2002,"WI",13,"HU4_33","HU8_175","HU12_11667",13.5,3,"MID",288,NA,4.82,4.82,0.00138816
14704738,44.13506246,-89.78328916,2002,"WI",4,"HU4_33","HU8_175","HU12_11668",4,2,"HW",100,NA,NA,NA,NA
14704746,44.13564516,-89.6907177,2002,"WI",2,"HU4_33","HU8_175","HU12_11667",2,2,"HW",100,NA,NA,NA,NA
14704768,44.120259,-89.58384151,2002,"WI",3,"HU4_33","HU8_175","HU12_11669",3,1,"HW",100,NA,NA,NA,NA
14704796,44.09774568,-89.83814402,2002,"WI",5,"HU4_33","HU8_175","HU12_11668",5.497,2,"HW",108,NA,NA,NA,NA
14704806,44.05800203,-89.83575776,2002,"WI",9,"HU4_33","HU8_175","HU12_11668",9,2,"HW",100,NA,NA,NA,NA
14704840,44.01911569,-89.93487759,2002,"WI",26,"HU4_33","HU8_175","HU12_11670",27.122,4,"MID",630,NA,15.12,15.12,0.0095256
14704932,44.47114854,-89.5167293,2001,"WI",5,"HU4_33","HU8_175","HU12_11648",5,2,"HW",NA,NA,NA,NA,NA
14705050,44.17392767,-89.59079639,2002,"WI",11,"HU4_33","HU8_175","HU12_11667",11.998,2,"HW",180,NA,NA,NA,NA
14705072,44.10615957,-89.69385474,2002,"WI",5,"HU4_33","HU8_175","HU12_11669",5,2,"HW",100,NA,NA,NA,NA
14705074,44.10057339,-89.75508111,2002,"WI",11,"HU4_33","HU8_175","HU12_11669",11.994,2,"HW",180,NA,NA,NA,NA
14706082,44.47328471,-90.08225844,2001,"WI",9,"HU4_33","HU8_175","HU12_11677",9,2,"HW",30,NA,NA,NA,NA
14706116,44.44228306,-90.0573112,2001,"WI",16,"HU4_33","HU8_175","HU12_11677",16,3,"MID",36,NA,5.72,5.72,0.00020592
14706188,44.4112197,-90.04660816,2001,"WI",20,"HU4_33","HU8_175","HU12_11679",20,3,"MID",80,NA,34.45,34.45,0.002756
14706802,44.1073606,-90.4871753,2004,"WI",3,"HU4_33","HU8_175","HU12_11692",3,1,"HW",100,NA,NA,NA,NA
14708648,43.97815866,-89.73056522,2001,"WI",7,"HU4_33","HU8_175","HU12_11671",7,2,"HW",181,NA,NA,NA,NA
14709174,43.61350659,-89.87376834,2004,"WI",3,"HU4_33","HU8_175","HU12_11717",3,1,"HW",100,2.15,NA,2.15,0.000215
14709874,43.60342695,-89.75939687,2001,"WI",21,"HU4_33","HU8_175","HU12_11721",22.494,6,"RIVER",3218.688,NA,165.4,165.4,0.5323709952
14710416,43.95712669,-90.49884063,2004,"WI",8,"HU4_33","HU8_175","HU12_11691",8.983,2,"HW",100,NA,NA,NA,NA
14710444,43.94478759,-90.57533158,2004,"WI",9,"HU4_33","HU8_175","HU12_11688",9.985,2,"HW",100,NA,NA,NA,NA
14710478,43.93793731,-90.59175576,2004,"WI",8,"HU4_33","HU8_175","HU12_11688",8.249,1,"HW",100,NA,NA,NA,NA
14710484,43.93139987,-90.50161777,2004,"WI",7,"HU4_33","HU8_175","HU12_11691",7.989,2,"HW",100,NA,NA,NA,NA
14710496,43.92910473,-90.43407832,2004,"WI",4,"HU4_33","HU8_175","HU12_11696",4,1,"HW",30,NA,NA,NA,NA
14710510,43.91965177,-90.55151198,2004,"WI",11,"HU4_33","HU8_175","HU12_11688",11.997,2,"HW",100,NA,NA,NA,NA
14710570,43.91278048,-90.53394109,2004,"WI",11,"HU4_33","HU8_175","HU12_11688",13.982,1,"HW",100,NA,NA,NA,NA
14710598,43.8870934,-90.26607217,2004,"WI",13,"HU4_33","HU8_175","HU12_11699",13,4,"MID",210,6.09,NA,6.09,0.0012789
14710630,43.87830726,-90.25686239,2004,"WI",11,"HU4_33","HU8_175","HU12_11699",12.482,2,"HW",140,4.2,NA,4.2,0.000588
14710708,43.85341479,-90.25432421,2004,"WI",3,"HU4_33","HU8_175","HU12_11699",3,1,"HW",144,4.1,NA,4.1,0.0005904
14711068,43.99590935,-90.50619234,2003,"WI",8,"HU4_33","HU8_175","HU12_11691",8.248,2,"HW",120,NA,NA,NA,NA
14711082,43.96617695,-90.53410564,2004,"WI",8,"HU4_33","HU8_175","HU12_11688",8,3,"MID",180,4.3,NA,4.3,0.000774
14711102,43.95690415,-90.5432659,2004,"WI",11,"HU4_33","HU8_175","HU12_11688",11,2,"HW",100,NA,NA,NA,NA
14711108,43.94344222,-90.50156098,2002,"WI",9,"HU4_33","HU8_175","HU12_11691",9,2,"HW",NA,NA,NA,NA,NA
14726802,45.42508629,-89.52845882,2004,"WI",3,"HU4_33","HU8_174","HU12_13429",3,1,"HW",100,0.86,NA,0.86,8.6e-05
14726946,45.29394239,-89.88422218,2001,"WI",13,"HU4_33","HU8_174","HU12_13419",13.999,3,"MID",390,NA,5.78,5.78,0.0022542
14727260,45.1818752,-89.46909443,2002,"WI",10,"HU4_33","HU8_174","HU12_13435",10.999,2,"HW",137,NA,NA,NA,NA
14727284,45.17306541,-89.53618184,2001,"WI",9,"HU4_33","HU8_174","HU12_13436",9,2,"HW",140,NA,NA,NA,NA
14727346,45.15144151,-89.67185465,2002,"WI",10,"HU4_33","HU8_174","HU12_13464",10,2,"HW",140,NA,NA,NA,NA
14727502,45.12036562,-89.82161437,2001,"WI",7,"HU4_33","HU8_174","HU12_13447",7,1,"HW",1,NA,NA,NA,NA
14727516,45.12777999,-89.23659789,2001,"WI",15,"HU4_33","HU8_174","HU12_13459",15,4,"MID",NA,NA,14.88,14.88,NA
14727520,45.11334174,-89.80387085,2001,"WI",5,"HU4_33","HU8_174","HU12_13447",5,2,"HW",30,NA,NA,NA,NA
14727570,45.0976378,-89.8519597,2001,"WI",6,"HU4_33","HU8_174","HU12_13447",6,1,"HW",40,NA,NA,NA,NA
14727818,45.03679434,-89.80995426,2001,"WI",18,"HU4_33","HU8_174","HU12_13447",18,3,"MID",58,NA,7.7,7.7,0.0004466
14728214,45.42479304,-89.67215629,2004,"WI",12,"HU4_33","HU8_174","HU12_13430",13.998,2,"HW",210,6.11,NA,6.11,0.0012831
937070253,45.14800576,-89.19458695,2001,"WI",5,"HU4_33","HU8_174","HU12_13459",5,2,"HW",104,NA,NA,NA,NA
14728604,45.0315874,-89.75582006,2001,"WI",11,"HU4_33","HU8_174","HU12_13448",11,1,"HW",32,NA,NA,NA,NA
14728608,45.09632824,-89.1951651,2001,"WI",12,"HU4_33","HU8_174","HU12_13454",12.664,2,"HW",165,NA,NA,NA,NA
14728878,45.04509816,-89.64881529,2001,"WI",15,"HU4_33","HU8_174","HU12_13465",18.973,5,"MID",1609.344,NA,118.7,118.7,0.1910291328
14729402,45.32108615,-90.150155,2001,"WI",11,"HU4_33","HU8_174","HU12_13441",11.496,2,"HW",120,NA,NA,NA,NA
14729452,45.261725,-90.12592812,2004,"WI",13,"HU4_33","HU8_174","HU12_13441",15.245,3,"MID",359,NA,9.48,9.48,0.00340332
14729526,45.15826001,-90.12232801,2001,"WI",10,"HU4_33","HU8_174","HU12_13444",10.498,2,"HW",136,NA,NA,NA,NA
14730412,44.98514815,-89.75181802,2001,"WI",6,"HU4_33","HU8_174","HU12_13448",6,1,"HW",21,NA,NA,NA,NA
14731148,44.86890203,-89.53079526,2002,"WI",8,"HU4_33","HU8_174","HU12_13480",8,2,"HW",100,NA,NA,NA,NA
14731256,44.85447647,-89.55899521,2002,"WI",9,"HU4_33","HU8_174","HU12_13480",9,2,"HW",185,NA,NA,NA,NA
14731276,44.83410609,-89.6064228,2002,"WI",9,"HU4_33","HU8_174","HU12_13480",9,3,"MID",305,NA,14.13,14.13,0.00430965
14731278,44.83520735,-89.52198259,2002,"WI",8,"HU4_33","HU8_174","HU12_13480",8,2,"HW",100,NA,NA,NA,NA
14731366,44.80795531,-89.66174256,2002,"WI",14,"HU4_33","HU8_174","HU12_13480",14,3,"MID",200,NA,5.36,5.36,0.001072
14731404,44.80438244,-89.67926685,2002,"WI",12,"HU4_33","HU8_174","HU12_13480",12,3,"MID",390,NA,3.57,3.57,0.0013923
14732120,44.83745636,-89.57179689,2002,"WI",9,"HU4_33","HU8_174","HU12_13480",9,2,"HW",190,NA,NA,NA,NA
14732128,44.83252701,-89.59338381,2002,"WI",5,"HU4_33","HU8_174","HU12_13480",5,1,"HW",100,NA,NA,NA,NA
14732238,44.87197072,-89.58562024,2002,"WI",9,"HU4_33","HU8_174","HU12_13481",9,1,"HW",115,NA,NA,NA,NA
14732372,44.88422112,-89.63770535,2001,"WI",18,"HU4_33","HU8_174","HU12_13481",23.969,6,"RIVER",1609.344,NA,148.14,148.14,0.23840822016
14732950,44.93971,-90.07651491,2001,"WI",12,"HU4_33","HU8_174","HU12_13472",12.995,1,"HW",NA,NA,NA,NA,NA
14732960,44.92946024,-90.11119879,2001,"WI",17,"HU4_33","HU8_174","HU12_13472",19.994,2,"HW",NA,NA,NA,NA,NA
14767234,43.17456569,-88.14546563,2004,"WI",9,"HU4_36","HU8_181","HU12_12199",10.989,1,"HW",100,2.17,NA,2.17,0.000217
14767258,43.10764821,-88.17187206,2004,"WI",20,"HU4_36","HU8_181","HU12_12199",21.997,2,"HW",186,NA,NA,NA,NA
14767558,43.144931,-88.24520957,2002,"WI",16,"HU4_36","HU8_181","HU12_12199",16,1,"HW",195,NA,NA,NA,NA
14768316,42.8545632,-88.39485722,2001,"WI",12,"HU4_36","HU8_181","HU12_12205",15.955,3,"MID",NA,NA,8.59,8.59,NA
14768328,42.85237934,-88.42880406,2001,"WI",12,"HU4_36","HU8_181","HU12_12205",12.992,3,"MID",NA,NA,4.49,4.49,NA
14768588,42.70633484,-88.53936816,2002,"WI",10,"HU4_36","HU8_181","HU12_12211",10,2,"HW",100,NA,NA,NA,NA
14768650,42.67603112,-88.31812643,2001,"WI",19,"HU4_36","HU8_181","HU12_12220",19,4,"MID",465,NA,19.23,19.23,0.00894195
14768740,42.60151408,-88.41922677,2001,"WI",16,"HU4_36","HU8_181","HU12_12218",28.443,3,"MID",NA,NA,5.4,5.4,NA
14768988,42.96669637,-88.23128774,2002,"WI",10,"HU4_36","HU8_181","HU12_12222",10,2,"HW",100,NA,NA,NA,NA
14769170,42.60183688,-88.17567295,2002,"WI",3,"HU4_36","HU8_181","HU12_12230",3,2,"HW",100,NA,NA,NA,NA
14769224,42.91738176,-88.25707221,2004,"WI",9,"HU4_36","HU8_181","HU12_12223",9.248,2,"HW",100,3.62,NA,3.62,0.000362
14783653,42.56924515,-87.98632253,2002,"WI",17,"HU4_36","HU8_180","HU12_12083",18.498,2,"HW",100,NA,NA,NA,NA
14783655,42.58432614,-87.9498259,2004,"WI",17,"HU4_36","HU8_180","HU12_12082",19.648,3,"MID",184,5.26,NA,5.26,0.00096784
14783943,42.66763145,-88.05132339,2002,"WI",4,"HU4_36","HU8_180","HU12_12083",4,1,"HW",100,NA,NA,NA,NA
14783969,42.62353131,-88.10640905,2001,"WI",9,"HU4_36","HU8_180","HU12_12081",9,1,"HW",126,NA,NA,NA,NA
14784009,42.5827914,-88.04287729,2001,"WI",21,"HU4_36","HU8_180","HU12_12081",21,3,"MID",174,NA,6.68,6.68,0.00116232
14784011,42.5703849,-88.06424499,2004,"WI",14,"HU4_36","HU8_180","HU12_12081",28.937,2,"HW",100,2.64,NA,2.64,0.000264
6591394,43.00062251,-94.22665377,2003,"IA",23,"HU4_56","HU8_357","HU12_9818",24.595,4,"MID",431,7.4,NA,7.4,0.0031894
6591628,42.95498275,-94.37672247,2002,"IA",19,"HU4_56","HU8_357","HU12_9812",28.992,2,"HW",220,2.1,NA,2.1,0.000462
13311753,42.86561263,-91.61223234,2003,"IA",9,"HU4_59","HU8_384","HU12_9850",9,2,"HW",175,0.6,NA,0.6,0.000105
17234054,42.65103511,-95.99827641,2004,"IA",8,"HU4_61","HU8_477","HU12_18816",8,3,"MID",194,1.9,NA,1.9,0.0003686
17239110,43.00130813,-96.00403743,2003,"IA",15,"HU4_61","HU8_475","HU12_9272",19.486,4,"MID",271,6,NA,6,0.001626
22253429,41.00079243,-93.50869679,2002,"IA",9,"HU4_56","HU8_405","HU12_3408",9.996,4,"MID",234,2.4,NA,2.4,0.0005616
2165865,42.84048215,-93.01621464,2002,"IA",18,"HU4_57","HU8_397","HU12_9658",21.993,3,"MID",408,1.9,NA,1.9,0.0007752
4994631,41.07158444,-92.63421416,2002,"IA",17,"HU4_56","HU8_406","HU12_3457",19.247,3,"MID",297,1.4,NA,1.4,0.0004158
4997563,40.71293834,-91.80340827,2003,"IA",12,"HU4_56","HU8_406","HU12_3477",12.998,3,"MID",270,2.8,NA,2.8,0.000756
5000017,40.87415146,-92.36505769,2002,"IA",17,"HU4_56","HU8_406","HU12_3454",29.468,5,"MID",407,4.3,NA,4.3,0.0017501
5000141,40.85885851,-92.49568866,2004,"IA",12,"HU4_56","HU8_406","HU12_3452",12.997,5,"MID",232,3.7,NA,3.7,0.0008584
5123134,40.99496333,-93.30936626,2002,"IA",13,"HU4_62","HU8_425","HU12_2925",14.992,3,"MID",239,2.6,NA,2.6,0.0006214
5137525,40.66129547,-93.61299798,2003,"IA",12,"HU4_62","HU8_415","HU12_2911",12,4,"MID",385,1.5,NA,1.5,0.0005775
5137557,40.651217,-93.74581135,2002,"IA",9,"HU4_62","HU8_415","HU12_18725",9,4,"MID",213,1,NA,1,0.000213
5799192,40.74556637,-92.33146005,2002,"IA",16,"HU4_60","HU8_411","HU12_3483",17.998,4,"MID",252,2.8,NA,2.8,0.0007056
6559843,43.39221036,-93.19921698,2002,"IA",11,"HU4_57","HU8_353","HU12_9604",11.244,4,"MID",329,7.6,NA,7.6,0.0025004
6566287,43.13523386,-93.30103739,2004,"IA",17,"HU4_57","HU8_356","HU12_9634",17.999,2,"HW",274,2.4,NA,2.4,0.0006576
6566481,43.37174282,-93.5090255,2003,"IA",10,"HU4_57","HU8_356","HU12_9629",10.496,3,"MID",173,1.4,NA,1.4,0.0002422
6571986,42.40945001,-93.31829272,2003,"IA",24,"HU4_57","HU8_400","HU12_2998",25.997,3,"MID",369,3.7,NA,3.7,0.0013653
6587037,43.33104434,-94.84827051,2003,"IA",6,"HU4_56","HU8_416","HU12_9774",6,2,"HW",173,0.5,NA,0.5,8.65e-05
6590806,43.43341822,-93.79755367,2004,"IA",8,"HU4_56","HU8_357","HU12_9798",8.248,2,"HW",194,1,NA,1,0.000194
6594222,42.61700477,-94.30741072,2004,"IA",11,"HU4_56","HU8_403","HU12_3118",11.499,2,"HW",305,1,NA,1,0.000305
6594330,42.86878784,-94.73575552,2004,"IA",12,"HU4_56","HU8_403","HU12_9823",12.249,2,"HW",279,2.1,NA,2.1,0.0005859
6598028,41.95085729,-94.08996863,2004,"IA",12,"HU4_56","HU8_403","HU12_3146",12.166,2,"HW",160,1.5,NA,1.5,0.00024
6602952,42.8554405,-93.95126266,2003,"IA",18,"HU4_56","HU8_404","HU12_9833",18.398,4,"MID",426,3.7,NA,3.7,0.0015762
6603000,42.82677034,-93.83720369,2004,"IA",17,"HU4_56","HU8_404","HU12_9836",22.987,3,"MID",348,2.4,NA,2.4,0.0008352
6607532,42.17305712,-94.71622172,2002,"IA",18,"HU4_56","HU8_417","HU12_3179",19.998,3,"MID",128,2.1,NA,2.1,0.0002688
6608042,42.25091148,-94.5436558,2002,"IA",19,"HU4_56","HU8_417","HU12_3183",23.144,3,"MID",259,3.2,NA,3.2,0.0008288
6621610,41.74406375,-94.62057653,2003,"IA",4,"HU4_56","HU8_418","HU12_3222",4,3,"MID",299,2.6,NA,2.6,0.0007774
6964377,40.91224035,-91.26648828,2003,"IA",21,"HU4_57","HU8_410","HU12_3344",21.25,4,"MID",421,3.7,NA,3.7,0.0015577
6965099,40.68001671,-91.50250902,2002,"IA",9,"HU4_57","HU8_410","HU12_3351",9,2,"HW",244,0.3,NA,0.3,7.32e-05
6965591,40.92453304,-91.0264959,2003,"IA",14,"HU4_57","HU8_410","HU12_18952",21.944,4,"MID",374,5.7,NA,5.7,0.0021318
6978978,42.03725369,-93.65133425,2002,"IA",21,"HU4_57","HU8_394","HU12_3364",22.997,4,"MID",266,5,NA,5,0.00133
6981126,41.813141,-93.31839583,2003,"IA",21,"HU4_57","HU8_394","HU12_3381",27.245,4,"MID",454,3.6,NA,3.6,0.0016344
6995957,41.34225701,-92.33707845,2003,"IA",15,"HU4_57","HU8_395","HU12_2732",15.662,2,"HW",204,2,NA,2,0.000408
7003622,41.1623464,-91.50484593,2002,"IA",18,"HU4_57","HU8_396","HU12_2743",18.499,4,"MID",225,2.7,NA,2.7,0.0006075
7226706,42.72189599,-96.46951822,2002,"IA",8,"HU4_58","HU8_355","HU12_18858",8,3,"MID",247,1.5,NA,1.5,0.0003705
7310517,41.31082611,-95.64069168,2002,"IA",10,"HU4_63","HU8_478","HU12_2554",10,3,"MID",214,1.5,NA,1.5,0.000321
11915999,41.5456938,-91.83529626,2002,"IA",8,"HU4_57","HU8_402","HU12_3087",10.981,2,"HW",80,0.4,NA,0.4,3.2e-05
11919825,41.17830659,-91.18095674,2004,"IA",23,"HU4_57","HU8_402","HU12_3113",29.216,7,"RIVER",300,NA,215.66,215.66,0.064698
13309871,43.24295547,-92.11446651,2003,"IA",11,"HU4_59","HU8_384","HU12_9748",11,2,"HW",183,0.8,NA,0.8,0.0001464
13309911,43.22105716,-92.1982071,2002,"IA",26,"HU4_59","HU8_384","HU12_9741",29.994,3,"MID",295,2,NA,2,0.00059
13337478,43.49621568,-92.13759242,2002,"IA",33,"HU4_59","HU8_372","HU12_9674",38.995,4,"MID",379,6.5,NA,6.5,0.0024635
13358752,42.47138679,-90.77610823,2002,"IA",14,"HU4_59","HU8_388","HU12_5805",14,2,"HW",127,1.2,NA,1.2,0.0001524
13361690,42.38442682,-90.48715153,2001,"IA",24,"HU4_59","HU8_388","HU12_5230",36.444,8,"RIVER",NA,NA,970.44,970.44,NA
13374317,42.15347796,-90.8949373,2003,"IA",29,"HU4_59","HU8_385","HU12_18930",31.497,5,"MID",350,14.1,NA,14.1,0.004935
13375129,42.04942948,-90.92572554,2004,"IA",16,"HU4_59","HU8_385","HU12_18928",16.498,4,"MID",317,2.4,NA,2.4,0.0007608
13377407,42.15405172,-91.09047995,2003,"IA",9,"HU4_59","HU8_385","HU12_18929",9,2,"HW",145,0.4,NA,0.4,5.8e-05
14621216,43.13054583,-95.23039796,2003,"IA",13,"HU4_61","HU8_419","HU12_9293",15.99,5,"MID",280,5,NA,5,0.0014
14621958,42.91324109,-95.67711202,2002,"IA",13,"HU4_61","HU8_419","HU12_9220",13,4,"MID",283,4.1,NA,4.1,0.0011603
14622408,42.83562096,-95.67364528,2002,"IA",6,"HU4_61","HU8_419","HU12_9219",6.494,2,"HW",179,0.5,NA,0.5,8.95e-05
14622938,42.6192155,-95.55486474,2002,"IA",16,"HU4_61","HU8_419","HU12_2457",16.125,3,"MID",233,1.1,NA,1.1,0.0002563
14804281,41.53245314,-90.75177954,2002,"IA",4,"HU4_57","HU8_390","HU12_5832",5.98,2,"HW",126,0.4,NA,0.4,5.04e-05
14806669,41.47783255,-91.02072568,2004,"IA",13,"HU4_57","HU8_390","HU12_3316",13.998,2,"HW",155,0.9,NA,0.9,0.0001395
14806729,41.40500143,-91.10391134,2002,"IA",4,"HU4_57","HU8_390","HU12_3317",4,2,"HW",177,0.6,NA,0.6,0.0001062
14807133,41.16606781,-91.0074594,2001,"IA",23,"HU4_57","HU8_390","HU12_18881",23.898,8,"RIVER",NA,NA,655.37,655.37,NA
17205438,42.54992688,-95.22461078,2004,"IA",13,"HU4_61","HU8_421","HU12_2525",13.997,3,"MID",187,1.1,NA,1.1,0.0002057
17205992,42.42685695,-95.15595699,2003,"IA",13,"HU4_61","HU8_421","HU12_2527",15.981,4,"MID",372,3.4,NA,3.4,0.0012648
17206576,42.14057785,-95.27776288,2002,"IA",16,"HU4_61","HU8_421","HU12_2535",19.99,4,"MID",336,4.6,NA,4.6,0.0015456
17216154,41.68776175,-95.47452648,2002,"IA",4,"HU4_61","HU8_476","HU12_2515",4,3,"MID",282,2.1,NA,2.1,0.0005922
17225969,42.44636715,-95.54128804,2004,"IA",8,"HU4_61","HU8_420","HU12_2501",8,2,"HW",177,0.5,NA,0.5,8.85e-05
17226557,42.32731281,-95.58851523,2002,"IA",14,"HU4_61","HU8_420","HU12_2501",16.234,3,"MID",172,1.8,NA,1.8,0.0003096
17233688,42.83878019,-95.79353274,2003,"IA",5,"HU4_61","HU8_477","HU12_18814",5,2,"HW",151,1,NA,1,0.000151
17239272,43.24010891,-95.72286366,2003,"IA",12,"HU4_61","HU8_475","HU12_9269",13.993,4,"MID",213,2.5,NA,2.5,0.0005325
17239468,43.14727011,-95.83442135,2002,"IA",14,"HU4_61","HU8_475","HU12_9268",14.999,3,"MID",183,1.6,NA,1.6,0.0002928
17243626,42.65655844,-96.36846405,2004,"IA",5,"HU4_61","HU8_474","HU12_18860",5,2,"HW",152,1.4,NA,1.4,0.0002128
17246666,41.95429936,-95.72983473,2003,"IA",4,"HU4_61","HU8_474","HU12_2653",4,2,"HW",158,0.5,NA,0.5,7.9e-05
17246736,41.92283987,-95.84067497,2004,"IA",16,"HU4_61","HU8_474","HU12_2656",18.237,5,"MID",482,7.3,NA,7.3,0.0035186
17543657,41.74223233,-92.46587136,2002,"IA",16,"HU4_57","HU8_401","HU12_3044",16.666,3,"MID",309,1,NA,1,0.000309
17556517,41.5640464,-91.30074763,2002,"IA",6,"HU4_57","HU8_399","HU12_2977",6,2,"HW",109,0.3,NA,0.3,3.27e-05
19164939,41.58164621,-95.15074931,2003,"IA",9,"HU4_63","HU8_423","HU12_2606",10.993,2,"HW",168,0.4,NA,0.4,6.72e-05
19166097,41.4811042,-95.00794593,2004,"IA",7,"HU4_63","HU8_423","HU12_2610",7,2,"HW",164,0.4,NA,0.4,6.56e-05
19166401,41.27499396,-95.14556981,2002,"IA",19,"HU4_63","HU8_423","HU12_2613",23.161,5,"MID",459,10,NA,10,0.00459
19166985,40.86831363,-95.27473554,2002,"IA",6,"HU4_63","HU8_423","HU12_2618",6.997,2,"HW",158,0.4,NA,0.4,6.32e-05
19207819,41.97296713,-95.01716953,2004,"IA",4,"HU4_63","HU8_422","HU12_2565",4,3,"MID",162,1.3,NA,1.3,0.0002106
19208483,41.33271745,-95.40120842,2004,"IA",15,"HU4_63","HU8_422","HU12_2580",19.129,5,"MID",482,9.5,NA,9.5,0.004579
22250535,41.44774343,-93.68000563,2002,"IA",17,"HU4_56","HU8_405","HU12_3254",19.646,5,"MID",309,3.2,NA,3.2,0.0009888
22471527,42.64024653,-92.86457329,2002,"IA",17,"HU4_57","HU8_398","HU12_2797",18.996,3,"MID",156,1.1,NA,1.1,0.0001716
22471733,42.56741155,-92.55699722,2003,"IA",25,"HU4_57","HU8_398","HU12_2800",28.992,5,"MID",422,5.9,NA,5.9,0.0024898
1349,46.02069301,-68.37259716,2007,"ME",4,"HU4_2","HU8_8","HU12_18303",4,3,"MID",82,7.5,NA,7.5,0.000615
1117,46.02454482,-68.46170933,2007,"ME",3,"HU4_2","HU8_8","HU12_18305",3,1,"HW",57,1.6,NA,1.6,9.12e-05
1709,45.58060922,-67.99800947,2007,"ME",7,"HU4_2","HU8_8","HU12_18328",7,1,"HW",52,2.4,NA,2.4,0.0001248
3217,45.50458362,-68.29024857,2007,"ME",3,"HU4_2","HU8_8","HU12_18345",3,1,"HW",52,2.6,NA,2.6,0.0001352
1347,46.00742773,-68.37558529,2007,"ME",5,"HU4_2","HU8_8","HU12_18303",5,1,"HW",53,3,NA,3,0.000159
1123,46.00192256,-68.51645802,2007,"ME",5,"HU4_2","HU8_8","HU12_18305",5.495,2,"HW",78,4.4,NA,4.4,0.0003432
1803,45.97152617,-67.99827949,2007,"ME",8,"HU4_2","HU8_8","HU12_18315",8,2,"HW",50,8.1,NA,8.1,0.000405
3985,45.78672846,-68.32882348,2007,"ME",4,"HU4_2","HU8_8","HU12_18337",4,1,"HW",55,3,NA,3,0.000165
4897,45.42069994,-67.99736356,2007,"ME",3,"HU4_2","HU8_8","HU12_18320",3,2,"HW",50,4.6,NA,4.6,0.00023
719914,46.49334961,-69.31061744,2008,"ME",2,"HU4_1","HU8_2","HU12_17850",2,1,"HW",50,NA,NA,NA,NA
719938,46.47933147,-69.36683786,2008,"ME",2,"HU4_1","HU8_2","HU12_17850",2,1,"HW",50,3.8,NA,3.8,0.00019
803579,46.89694734,-68.0152085,2007,"ME",6,"HU4_1","HU8_4","HU12_17962",6.491,2,"HW",50,NA,NA,NA,NA
802659,47.0213167,-68.01309597,2007,"ME",6,"HU4_1","HU8_4","HU12_17966",6.49,1,"HW",50,3,NA,3,0.00015
806847,46.4887186,-68.12862681,2007,"ME",6,"HU4_1","HU8_4","HU12_17953",6,2,"HW",50,5.7,NA,5.7,0.000285
817041,46.34618799,-67.79433698,2007,"ME",4,"HU4_1","HU8_5","HU12_17743",4,3,"MID",50,7.5,NA,7.5,0.000375
818521,45.98846665,-67.9435151,2008,"ME",6,"HU4_1","HU8_5","HU12_17971",6,1,"HW",50,6.5,NA,6.5,0.000325
1712224,46.18804672,-69.01721426,2008,"ME",2,"HU4_2","HU8_7","HU12_18242",2,3,"MID",50,0.7,NA,0.7,3.5e-05
1711260,46.00500135,-68.62208353,2008,"ME",2,"HU4_2","HU8_7","HU12_18291",2,1,"HW",50,NA,NA,NA,NA
1734886,45.13391017,-68.99989511,2008,"ME",10,"HU4_2","HU8_12","HU12_18425",10.494,1,"HW",50,4.4,NA,4.4,0.00022
1735618,44.96008476,-68.9970621,2008,"ME",13,"HU4_2","HU8_12","HU12_18441",13.998,4,"MID",NA,NA,16.86,16.86,NA
1737700,44.84392235,-69.00012348,2007,"ME",8,"HU4_2","HU8_12","HU12_18439",10.977,3,"MID",51,11,NA,11,0.000561
